game_date,player_name,batter,pitcher,outs_when_up,inning,hc_x,hc_y
2024-06-29,Logan O'Hoppe,681351,676684,0,8,81.59,42.16
2024-08-15,Grant McCray,687529,445926,2,6,147.6,37.35
2024-04-02,Shea Langeliers,669127,678394,2,2,70.49,53.14
2024-04-02,Mookie Betts,605141,657277,1,3,80.68,40.76
2024-09-13,Trevor Story,596115,643410,1,7,181.96,59.12
2024-05-17,Mookie Betts,605141,593423,0,1,62.06,61.8
2024-08-02,Marcus Semien,543760,676710,0,6,54.79,53.3
2024-06-08,Paul DeJong,657557,502624,1,7,46.56,56.99
2024-09-01,James McCann,543510,621389,1,4,64.8,35.9
2024-08-13,Andy Pages,681624,607067,1,4,24.86,101.05
2024-07-10,Alec Burleson,676475,679525,1,3,203.04,56.8
2024-09-06,Gunnar Henderson,683002,669358,0,6,184.43,53.11
2024-04-27,Eguy Rosario,666703,624133,2,8,28.46,66.79
2024-06-21,Josh Lowe,666139,682847,2,3,209.23,54.36
2024-04-21,Marcell Ozuna,542303,547179,2,1,157.32,33.32
2024-04-09,Bo Bichette,666182,669923,2,3,39.81,46.56
2024-04-24,Dansby Swanson,621020,681293,2,1,29.96,84.06
2024-07-29,Anthony Volpe,683011,642397,2,8,63.06,64.03
2024-06-29,Nick Gordon,624503,605400,2,2,212.83,87.09
2024-08-03,Jon Singleton,572138,641793,1,2,205.3,80.93
2024-09-10,Mike Yastrzemski,573262,650644,0,6,229.32,103.7
2024-09-25,Spencer Torkelson,679529,655889,1,6,38.64,40.24
2024-07-27,Juan Soto,665742,676710,0,1,172.24,44.17
2024-07-04,Nick Martini,605361,573186,2,2,168.27,48.72
2024-09-29,Gio Urshela,570482,679525,0,3,25.55,97.15
2024-06-04,Harrison Bader,664056,687792,1,4,77.07,43.49
2024-08-20,Ryan Jeffers,680777,527048,0,4,39.48,64.79
2024-04-06,Anthony Rizzo,519203,669952,0,5,233.32,96.35
2024-07-14,Lawrence Butler,671732,614179,2,8,186.7,27
2024-08-13,Alex Bregman,608324,669358,2,5,38.55,74.25
2024-05-24,Dominic Smith,642086,669060,1,6,126.88,33.42
2024-09-18,Luisangel Acuña,682668,694350,1,8,33.45,72.7
2024-06-26,Nathaniel Lowe,663993,572971,0,4,81.05,46.88
2024-04-25,Hunter Goodman,696100,593974,1,8,55.27,31.47
2024-05-17,Lars Nootbaar,663457,678394,0,1,116.97,25.22
2024-04-16,Ian Happ,664023,669459,2,7,23.42,101.64
2024-07-22,Austin Wells,669224,641793,0,2,230.21,88.54
2024-05-25,Brice Turang,668930,677161,2,8,171.47,47.77
2024-06-27,Ian Happ,664023,592426,1,10,151.15,40.3
2024-09-17,Jake Burger,669394,543339,1,8,102,32.99
2024-04-13,Pete Alonso,624413,679525,2,3,39.93,55.73
2024-06-11,Brett Wisely,689172,669854,1,3,220.64,74.52
2024-07-31,Josh Rojas,668942,678394,1,5,101.21,36.41
2024-06-01,Ke'Bryan Hayes,663647,579328,2,1,70.53,45.05
2024-06-14,Salvador Perez,521692,694813,1,4,34.14,46.67
2024-09-10,Cedric Mullins,656775,676710,2,3,234.6,73.54
2024-04-24,Francisco Lindor,596019,669952,1,9,218.36,65.03
2024-05-24,Teoscar Hernández,606192,608718,0,9,211.53,88.29
2024-04-27,Alex Verdugo,657077,605452,1,1,198.35,58.82
2024-07-30,Mark Vientos,668901,701581,0,5,39.8,64.98
2024-06-07,Dansby Swanson,621020,666157,2,6,176.16,48.04
2024-08-10,Masataka Yoshida,807799,681293,0,7,,
2024-08-04,Jurickson Profar,595777,615698,1,5,222.05,73.35
2024-10-16,Max Muncy,571970,656731,0,9,231.71,87.17
2024-06-20,Austin Hays,669720,624647,2,7,73.25,32.02
2024-05-24,Alex Kirilloff,666135,570632,0,4,217.33,64.78
2024-06-02,Nolan Gorman,669357,592836,2,1,231.65,98.76
2024-06-05,Rafael Devers,646240,680885,0,2,42.19,80.58
2024-08-17,Gunnar Henderson,683002,678394,2,6,193.65,69.14
2024-08-25,J.D. Martinez,502110,527048,2,4,152.85,28.29
2024-03-30,Taylor Ward,621493,680570,1,4,102.05,31.32
2024-09-29,Dustin Harris,687957,672710,0,9,189.4,63.32
2024-04-26,Joey Ortiz,687401,661563,1,2,16.23,77.65
2024-07-10,Rhys Hoskins,656555,527048,2,5,11.01,73.5
2024-03-30,Juan Soto,665742,650556,2,7,35.92,98.86
2024-08-10,Matt Olson,621566,641712,2,3,225.31,61.78
2024-08-30,JJ Bleday,668709,592351,2,3,198.8,68.35
2024-07-30,Eugenio Suárez,553993,674285,0,6,,
2024-07-08,Carlos Correa,621043,673929,2,7,32.82,88.07
2024-06-06,Jarren Duran,680776,663765,0,1,218.82,62.18
2024-05-03,Salvador Perez,521692,570632,1,7,18.5,84.11
2024-06-04,Patrick Wisdom,621550,621383,2,6,101.05,36.67
2024-09-16,Andrew Benintendi,643217,672282,1,1,213.34,54.71
2024-03-28,Mike Trout,545361,669203,2,1,89.49,40.39
2024-06-28,Logan O'Hoppe,681351,571946,2,8,36.25,54.7
2024-05-19,Jon Berti,542932,623167,2,4,187.73,64.76
2024-03-31,Ha-Seong Kim,673490,641726,2,2,22.4,97.54
2024-09-28,Bryan Ramos,682868,689225,2,2,45.4,68.44
2024-04-07,Dominic Canzone,686527,600986,2,9,236.89,64.31
2024-06-12,Yordan Alvarez,670541,657277,0,6,94.43,38.14
2024-07-05,Rowdy Tellez,642133,686654,1,8,99.94,25.04
2024-09-01,José Ramírez,608070,621366,1,7,26.04,79.71
2024-08-25,Andrew Vaughn,683734,676614,2,3,48.84,49.63
2024-09-12,Brent Rooker,667670,519151,1,8,85.19,33.91
2024-08-27,Kyle Stowers,669065,615698,0,4,45.97,56.45
2024-06-22,CJ Abrams,682928,615698,0,5,185.88,43.64
2024-09-15,James Wood,695578,686539,0,8,76.95,33.4
2024-10-09,Gavin Lux,666158,593974,2,7,207.13,73.58
2024-08-10,Matt Olson,621566,683409,0,7,233.3,79.15
2024-05-29,Matt Vierling,663837,694973,2,6,52.24,67.31
2024-08-11,Matt Vierling,663837,806185,0,1,70.66,53.18
2024-08-28,Shohei Ohtani,660271,669203,0,1,201.59,59.77
2024-04-08,Jake Cronenworth,630105,665871,0,6,214.67,61.35
2024-06-16,Spencer Steer,668715,607067,0,4,48.83,57.73
2024-08-10,Vidal Bruján,660644,663362,2,4,139.59,31.86
2024-08-15,Nick Castellanos,592206,680730,1,1,40.98,70.39
2024-06-30,Wyatt Langford,694671,640454,0,8,10.19,82.03
2024-04-14,Michael Busch,683737,622491,0,4,199.19,37.31
2024-05-25,Anthony Santander,623993,656629,1,8,207.27,61.07
2024-08-09,Brice Turang,668930,686730,1,2,81.29,50.99
2024-07-30,Jazz Chisholm Jr.,665862,605400,0,6,196.29,44.95
2024-08-29,Brenton Doyle,686668,678368,2,3,137.22,25.58
2024-04-08,Juan Soto,665742,666200,2,4,226.71,79.63
2024-04-22,Travis d'Arnaud,518595,677960,1,4,24.37,90.69
2024-05-17,Jason Heyward,518792,664747,1,8,235.33,84.82
2024-08-18,Alex Call,669743,592836,2,5,13.25,83.17
2024-08-13,Gio Urshela,570482,663423,0,6,38.34,80.3
2024-05-26,Ian Happ,664023,552640,1,7,185.65,44.51
2024-09-20,Charlie Blackmon,453568,543339,2,5,160.04,32.19
2024-09-08,Xander Bogaerts,593428,666808,0,8,38.48,57.71
2024-07-19,Max Schuemann,680474,656288,1,4,18.41,93.13
2024-08-25,Willy Adames,642715,680880,0,7,35.16,66.33
2024-07-31,Weston Wilson,642215,641482,0,5,44.93,60.01
2024-07-29,Marcell Ozuna,542303,607067,0,4,9.08,63.71
2024-08-21,Alex Bregman,608324,681867,0,1,39.15,81.14
2024-09-10,Luke Raley,670042,506433,0,2,231.49,93.21
2024-08-24,Brent Rooker,667670,607067,0,6,69.59,46.35
2024-07-06,Brenton Doyle,686668,607625,0,2,185.89,44.82
2024-04-13,Kerry Carpenter,681481,657746,2,1,184.87,41.51
2024-05-17,Jonah Heim,641680,542881,1,2,42.71,69.85
2024-06-06,Andrew Vaughn,683734,656557,1,7,35.6,67.37
2024-06-01,Yordan Alvarez,670541,657746,1,1,221.47,78.07
2024-06-13,Justyn-Henry Malloy,669234,571882,2,6,21.17,70.56
2024-09-14,Marcus Semien,543760,669302,1,5,46.05,82.55
2024-07-28,Gavin Lux,666158,681293,0,6,191.26,60.23
2024-07-27,Bryce Harper,547180,471911,0,4,41.17,83.49
2024-09-01,Royce Lewis,668904,643338,1,8,47.31,79.03
2024-05-20,Nolan Schanuel,694384,664285,1,5,204.29,72.11
2024-05-05,Vladimir Guerrero Jr.,665489,669022,2,2,28.48,60.7
2024-07-28,Austin Riley,663586,592773,1,7,47.68,64.94
2024-06-22,Chas McCormick,676801,641329,0,8,204.77,79.26
2024-03-28,Vladimir Guerrero Jr.,665489,621107,2,6,109.55,17.44
2024-08-16,Kevin Kiermaier,595281,552640,2,6,172.01,37.38
2024-07-07,Zach McKinstry,656716,664747,2,8,178.68,51.68
2024-08-30,Orlando Arcia,606115,624133,0,3,56.41,48.91
2024-06-01,Aaron Judge,592450,657277,1,1,68.88,39.04
2024-07-02,Brenton Doyle,686668,572971,0,2,16.85,96.45
2024-07-03,Stuart Fairchild,656413,607074,0,5,18.58,98.06
2024-06-20,Cedric Mullins,656775,661563,0,2,208.01,82.53
2024-09-01,Jake Fraley,641584,668964,0,2,216.59,70.58
2024-08-06,Yordan Alvarez,670541,641540,2,9,197.32,36.98
2024-04-14,Jorge Polanco,593871,665871,2,6,192.09,51.41
2024-05-28,Rob Refsnyder,608701,669211,2,9,55.04,44.66
2024-04-02,Willson Contreras,575929,506433,2,6,172.42,30.89
2024-07-21,Jorge Polanco,593871,669854,0,4,205.03,60.18
2024-04-30,Jeimer Candelario,600869,660853,0,7,226.07,95.73
2024-08-12,Brooks Baldwin,681460,660853,1,7,221.64,93.86
2024-07-24,Jarren Duran,680776,615698,2,5,171.94,35.48
2024-09-18,Adolis García,666969,670102,0,6,29.81,82.24
2024-04-10,Jake Burger,669394,573186,1,3,91.76,30.29
2024-08-22,Yasmani Grandal,518735,596001,1,6,170,40
2024-04-15,Will Brennan,686823,669711,2,7,236.91,98.07
2024-08-02,Corey Seager,608369,676710,1,3,177.59,41.31
2024-08-16,Gavin Lux,666158,571945,0,2,126.38,34.65
2024-09-16,Hunter Goodman,696100,656464,2,7,35.92,70.82
2024-07-23,Tyler Fitzgerald,666149,689017,2,2,21.63,85.25
2024-05-07,Brandon Nimmo,607043,571945,0,5,137.4,21.05
2024-04-28,Jake Cronenworth,630105,592836,2,3,218.15,66.18
2024-07-09,Cal Raleigh,663728,673513,1,7,35.66,75.39
2024-06-12,Jackson Merrill,701538,695243,1,9,230.53,90.98
2024-06-23,Patrick Bailey,672275,543243,2,7,246.91,74.32
2024-07-09,Julio Rodríguez,677594,800049,1,5,50.68,50.05
2024-05-10,Paul DeJong,657557,471911,0,7,15.02,84.78
2024-09-03,Keibert Ruiz,660688,676974,2,6,204.75,67.63
2024-07-20,Eddie Rosario,592696,681676,2,7,215.63,84
2024-05-24,Josh Naylor,647304,663776,2,4,180.09,46.88
2024-07-23,Luis Arraez,650333,687792,2,5,180.88,52.73
2024-07-14,Ezequiel Tovar,678662,500779,0,1,51.2,40.98
2024-04-05,Tyler O'Neill,641933,656288,0,2,160.61,36.58
2024-05-11,Nico Hoerner,663538,694973,1,4,36.19,73.78
2024-05-26,Matt Vierling,663837,605447,2,9,47.18,52.87
2024-07-04,Gunnar Henderson,683002,682243,0,3,44.28,69.22
2024-07-14,Vladimir Guerrero Jr.,665489,656464,0,7,166.01,26.06
2024-09-07,Taylor Ward,621493,683004,0,1,65.73,55.19
2024-05-09,Dairon Blanco,680118,672282,0,3,55.27,54.9
2024-09-19,Yasmani Grandal,518735,552640,2,7,224.21,73.1
2024-04-20,Alexander Canario,672744,682610,0,6,28.97,60.6
2024-08-26,Brandon Marsh,669016,669854,0,5,64.03,53.39
2024-05-02,Ryan Mountcastle,663624,607074,2,3,161.27,38.84
2024-08-26,Manny Machado,592518,502043,2,1,131.73,29.37
2024-08-06,Tyler Stephenson,663886,676974,0,2,113.19,41.67
2024-09-11,Ryan McMahon,641857,663554,0,2,225.39,95.18
2024-06-30,Brice Turang,668930,543294,2,4,203.64,65.7
2024-07-26,Anthony Volpe,683011,678394,2,2,128.67,31.78
2024-08-25,Juan Soto,665742,676105,1,7,174.55,36.67
2024-06-04,Pete Alonso,624413,640448,1,9,16.92,53.47
2024-09-20,Kevin Pillar,607680,593576,0,7,26.83,88.71
2024-08-08,J.T. Realmuto,592663,677944,0,7,67.82,34.68
2024-07-09,Will Benson,666181,615698,1,2,205.95,65.87
2024-10-06,Pete Alonso,624413,614179,0,6,194.61,66.17
2024-09-03,Lawrence Butler,671732,622491,0,1,160.31,37.5
2024-05-15,Gary Sánchez,596142,527048,1,3,29.13,83.92
2024-08-08,Mark Vientos,668901,663567,2,5,47.54,45.31
2024-08-26,Juan Yepez,660766,641482,1,7,52.7,39.55
2024-05-08,Paul DeJong,657557,650644,0,5,34.55,64.82
2024-09-15,Adley Rutschman,668939,676684,2,8,213.17,71.73
2024-09-16,Lenyn Sosa,672820,672282,0,3,23.94,71.27
2024-05-01,Tommy Pham,502054,641927,2,3,65.24,43.05
2024-05-21,Bobby Witt Jr.,677951,663554,1,2,95.13,11.65
2024-05-31,Ceddanne Rafaela,678882,666214,1,6,68.37,75.54
2024-05-20,Marcell Ozuna,542303,656302,0,3,60.86,45.53
2024-05-23,Vladimir Guerrero Jr.,665489,669438,2,9,105.9,29.11
2024-07-03,Christian Walker,572233,642232,2,4,45.37,68.68
2024-06-30,Randy Arozarena,668227,607179,2,7,28.56,57.7
2024-07-02,Ryan Kreidler,668952,680573,1,5,42.26,67.43
2024-07-12,Freddie Freeman,518692,669373,1,4,188.54,47.26
2024-05-18,Nolan Gorman,669357,676710,1,2,227.34,86.44
2024-05-05,Eddie Rosario,592696,657024,2,7,182.1,46.07
2024-04-20,Travis d'Arnaud,518595,643493,0,8,55.1,43.21
2024-07-12,Jeimer Candelario,600869,630023,1,1,210.57,65.93
2024-09-18,Michael Conforto,624424,665152,0,6,241.97,85.77
2024-06-08,Aaron Judge,592450,642232,2,9,177.57,54.67
2024-09-14,Bryce Harper,547180,622663,2,6,199.35,60.78
2024-05-27,Jazz Chisholm Jr.,665862,650633,2,3,192.53,43.86
2024-07-05,Will Smith,669257,663542,2,7,21.03,77.67
2024-06-01,Enmanuel Valdez,665839,681857,1,6,219.56,110.19
2024-05-12,Oneil Cruz,665833,543294,0,4,205.41,80.36
2024-04-22,Parker Meadows,678009,641793,1,6,158.68,29.28
2024-07-05,Rowdy Tellez,642133,622663,0,4,194.37,40.87
2024-07-24,Kyle Higashioka,543309,607179,2,4,27.94,76.75
2024-05-04,Max Kepler,596146,592155,1,4,192.06,48.62
2024-05-21,Christian Walker,572233,694813,0,6,3.27,82.55
2024-08-08,Luke Raley,670042,676614,1,6,201.44,73.04
2024-05-19,Gunnar Henderson,683002,669923,0,1,152.44,30.1
2024-07-22,Sam Hilliard,656541,677161,1,10,158.44,19.2
2024-05-06,Christopher Morel,666624,673513,1,6,67.04,60.8
2024-08-13,Connor Wong,657136,570632,2,5,17.38,91.82
2024-07-29,Vladimir Guerrero Jr.,665489,608344,0,8,128.93,30.86
2024-09-28,Enrique Hernández,571771,622608,1,2,95.67,27.52
2024-08-27,Jackson Chourio,694192,657277,1,3,101.52,29.84
2024-09-03,Mookie Betts,605141,672710,2,10,43.9,49.13
2024-05-12,Eddie Rosario,592696,678394,2,4,173.6,53.01
2024-09-16,Colt Keith,690993,607625,2,5,176.43,42.63
2024-03-31,Avisaíl García,541645,663559,0,4,165.71,33.16
2024-06-13,J.D. Martinez,502110,656945,1,9,175.09,42.99
2024-05-07,Isaac Paredes,670623,641745,0,6,48.65,54.52
2024-03-30,Michael Harris II,671739,641401,0,9,188.36,61.31
2024-04-03,Jeremy Peña,665161,641149,0,7,93.54,74.42
2024-05-12,Carlos Santana,467793,666201,2,7,173.86,44.65
2024-09-05,Ezequiel Tovar,678662,625643,1,6,15.84,86.39
2024-06-04,Gleyber Torres,650402,641927,2,2,184.92,71.34
2024-07-03,Teoscar Hernández,606192,691441,0,1,66.51,53.29
2024-09-22,Jesús Sánchez,660821,669276,0,6,122.34,22.41
2024-05-08,Jeremy Peña,665161,624647,1,8,56.27,62.48
2024-07-26,Christian Vázquez,543877,666214,1,6,39.08,64.94
2024-07-05,Luis García Jr.,671277,543243,2,3,94.99,44.07
2024-04-21,Buddy Kennedy,671083,686973,2,3,27.4,75.6
2024-08-19,Nick Fortes,663743,694297,0,3,16.39,77.26
2024-06-17,Tyler O'Neill,641933,579328,2,3,88.54,41.57
2024-04-02,Davis Schneider,676914,623352,2,9,90.91,31.43
2024-04-22,Andrew McCutchen,457705,605452,0,1,109.85,32.5
2024-09-08,Randy Arozarena,668227,571945,1,2,22.97,78.24
2024-05-12,Adley Rutschman,668939,668678,0,6,216.66,82.78
2024-07-19,Jarren Duran,680776,694813,2,5,100.34,40.86
2024-04-10,Jurickson Profar,595777,543294,0,6,240.22,102.48
2024-04-15,Mitch Haniger,571745,593423,0,3,82.2,44.14
2024-05-28,Josh Naylor,647304,663372,1,5,217.19,66.42
2024-07-14,Seth Brown,664913,614179,0,8,204.83,73.12
2024-08-22,Niko Kavadas,694359,667297,2,9,40.64,80.76
2024-09-08,Connor Wong,657136,623167,2,2,55.8,55.06
2024-08-08,Jake McCarthy,664983,689147,0,6,224.51,70.54
2024-05-19,Aaron Judge,592450,623167,0,5,209.96,90.39
2024-05-08,Brent Rooker,667670,668390,1,7,118.3,65.28
2024-08-07,Josh Bell,605137,471911,2,3,214.26,75.18
2024-08-19,Ernie Clement,676391,664747,0,9,71.16,43.48
2024-08-06,Alejandro Kirk,672386,642397,2,6,21.79,78.92
2024-08-30,Paul DeJong,657557,623352,1,9,61.6,66.39
2024-04-01,Salvador Perez,521692,665152,2,3,142.45,30.52
2024-05-14,Matt Olson,621566,592791,2,4,152.78,17.28
2024-06-16,Aaron Judge,592450,676710,2,1,58.9,60.83
2024-04-16,Connor Wong,657136,595881,1,6,50.52,66.94
2024-06-12,Jo Adell,666176,677944,0,4,49.1,43.51
2024-06-25,George Springer,543807,678394,1,3,177.12,50.52
2024-06-03,Alex Bregman,608324,668941,0,8,28.76,61.39
2024-09-26,Andy Pages,681624,663773,2,8,27.83,59.06
2024-05-03,Ryan O'Hearn,656811,641941,1,7,183.86,49.04
2024-06-29,Lenyn Sosa,672820,615698,2,5,173.77,49.03
2024-08-10,Jazz Chisholm Jr.,665862,642520,2,8,172.27,48.31
2024-08-10,Jake McCarthy,664983,628708,1,7,217.92,54.94
2024-06-06,Vladimir Guerrero Jr.,665489,700249,2,3,209.04,81.29
2024-07-11,Eugenio Suárez,553993,608331,0,5,103.64,23.47
2024-08-30,Eugenio Suárez,553993,607455,1,9,22.6,91.66
2024-03-28,Nick Martini,605361,680686,1,2,208.83,57.1
2024-09-21,Francisco Alvarez,682626,624133,1,2,37.43,66.37
2024-08-31,Mookie Betts,605141,518876,0,1,52.61,54.61
2024-05-31,Aaron Judge,592450,663855,1,3,56.27,57.24
2024-05-05,Francisco Lindor,596019,686752,1,1,209.04,63.14
2024-07-22,Bryan De La Cruz,650559,676130,1,7,31.95,74.21
2024-08-31,Brendan Donovan,680977,701542,1,3,219.28,100.85
2024-09-04,Eugenio Suárez,553993,806185,0,2,37.17,75.28
2024-06-03,Marcus Semien,543760,669373,0,1,38.56,68.09
2024-05-10,José Ramírez,608070,621383,1,8,25.88,84.06
2024-05-30,Akil Baddoo,668731,601713,1,5,63.09,50.18
2024-04-30,Alex Bregman,608324,471911,2,3,57.11,47.69
2024-08-28,Yordan Alvarez,670541,592836,2,4,29.31,95.2
2024-06-29,Jhonkensy Noel,678877,666142,2,4,15.39,87.2
2024-04-13,LaMonte Wade Jr.,664774,686752,2,5,176.49,49.27
2024-08-09,Spencer Steer,668715,650644,0,7,28.35,82.53
2024-05-06,Brandon Nimmo,607043,552640,1,7,241.6,75.14
2024-08-16,Ian Happ,664023,663893,0,7,118.9,7.26
2024-07-09,Kyle Higashioka,543309,669302,2,8,73.21,49.9
2024-05-11,Teoscar Hernández,606192,660853,2,6,25.85,76.15
2024-07-05,Colt Keith,690993,686730,2,3,204.84,51.01
2024-05-05,Jonah Heim,641680,663704,1,9,230.61,101.6
2024-06-05,Royce Lewis,668904,642701,0,7,19.34,90.95
2024-09-11,Austin Hedges,595978,663436,0,3,25.25,91.7
2024-07-27,Marcell Ozuna,542303,656731,2,4,74.6,35.64
2024-08-10,Yordan Alvarez,670541,641745,0,6,237.2,67.72
2024-06-15,Anthony Santander,623993,614179,0,8,220.72,80.54
2024-04-27,Yordan Alvarez,670541,615698,2,3,177.87,37.21
2024-05-19,Corey Seager,608369,667755,1,4,220.58,75.01
2024-06-14,Jose Trevino,624431,502624,1,9,61.75,53.9
2024-07-04,Heliot Ramos,671218,450203,0,4,131.14,27.36
2024-08-21,Matt Wallner,670242,663362,1,4,222.53,62.81
2024-07-12,Jesús Sánchez,660821,686730,1,4,215.07,74.26
2024-06-14,Austin Riley,663586,641793,2,2,38.81,51.46
2024-09-17,Jorge Polanco,593871,661563,1,2,215.07,74.58
2024-07-26,Rhys Hoskins,656555,669432,0,3,50.5,54.76
2024-09-18,Manny Machado,592518,672391,0,8,39.22,77.95
2024-08-25,Brandon Drury,592273,667297,1,8,27.22,88.16
2024-04-24,George Springer,543807,672582,2,5,119.14,30.45
2024-06-17,Greg Jones,675659,656420,2,9,240.2,71.99
2024-07-03,Cal Raleigh,663728,669211,1,6,82.1,33.37
2024-05-11,Vidal Bruján,660644,592836,0,5,173.66,42.72
2024-08-04,MJ Melendez,669004,571946,2,9,227,92.12
2024-09-17,Francisco Alvarez,682626,680730,0,4,40.58,62.49
2024-05-17,Alec Burleson,676475,678394,0,4,199.82,59.41
2024-09-25,Wyatt Langford,694671,669620,0,1,34.82,84.19
2024-06-22,Brendan Donovan,680977,592426,1,7,237,67.37
2024-07-02,Manuel Margot,622534,669373,2,5,77.14,42.07
2024-07-22,Francisco Lindor,596019,608638,0,9,63.79,55.69
2024-08-29,Derek Hill,656537,663562,1,6,52,45.33
2024-09-20,Anthony Santander,623993,663947,2,1,71.32,37.76
2024-09-23,Kyle Schwarber,656941,668873,0,3,166.2,36.98
2024-06-13,Kyle Stowers,669065,572955,2,7,160.64,24.51
2024-04-30,Jorge Polanco,593871,625643,2,3,212.85,85.68
2024-04-07,Cody Bellinger,641355,642232,2,6,233.45,92.16
2024-07-22,Bryce Harper,547180,641927,1,1,239.28,68.15
2024-06-11,Ezequiel Duran,677649,675627,2,7,66.72,47.76
2024-09-22,Miguel Vargas,678246,506433,1,6,50.7,53.25
2024-08-20,Triston Casas,671213,669854,0,1,229.87,82.4
2024-09-22,Kerry Carpenter,681481,544150,1,3,231.42,88.36
2024-05-24,JJ Bleday,668709,434378,0,5,219.11,70.36
2024-06-02,TJ Friedl,670770,676962,2,2,198.79,64.89
2024-09-28,Cal Raleigh,663728,683155,0,4,226.21,87.82
2024-06-28,Jose Siri,642350,680730,0,2,9.77,81.63
2024-09-28,Nick Gonzales,693304,661563,1,4,43.27,52.3
2024-09-27,Shohei Ohtani,660271,683627,0,6,228.3,54.08
2024-10-11,Teoscar Hernández,606192,506433,1,7,38.21,52.57
2024-05-24,Kerry Carpenter,681481,666201,2,5,199.54,49.81
2024-06-05,Jonathan India,663697,683409,2,9,36.95,73.77
2024-09-28,Trea Turner,607208,678606,2,8,48.83,61.27
2024-09-20,William Contreras,661388,668678,2,5,162.94,40.52
2024-09-10,Lane Thomas,657041,681402,1,6,49,68.73
2024-06-08,Teoscar Hernández,606192,592454,1,8,82.88,32.91
2024-06-20,Zack Gelof,680869,607625,2,7,133.7,28.57
2024-04-30,Johan Rojas,679032,608032,1,9,46.84,62.2
2024-09-22,Zach Neto,687263,650556,0,8,61.03,52.62
2024-06-09,Marcus Semien,543760,676775,1,2,26.35,94.16
2024-08-03,Anthony Volpe,683011,621244,2,5,50.24,51.48
2024-05-01,Willy Adames,642715,621107,1,6,151.09,34.12
2024-09-30,Francisco Lindor,596019,572955,1,9,157.02,36.68
2024-07-21,Jarred Kelenic,672284,571945,2,3,225.41,70.25
2024-04-05,Christian Yelich,592885,669302,1,6,237.32,62.88
2024-09-25,Parker Meadows,678009,641793,0,1,229.65,76.51
2024-04-24,Willi Castro,650489,676979,1,2,24.08,84.54
2024-05-22,Bo Bichette,666182,680897,2,2,111.45,30.87
2024-07-05,Jose Miranda,669304,681869,1,3,,
2024-07-21,Jazz Chisholm Jr.,665862,681035,1,4,208.39,59.5
2024-08-03,Jonah Heim,641680,656557,2,4,225.78,73.28
2024-04-28,Nick Senzel,669222,677960,1,4,155.76,38.26
2024-05-21,Joc Pederson,592626,675627,1,7,183.17,43.7
2024-08-31,Will Wagner,695238,656240,0,6,220.93,57.45
2024-03-29,Fernando Tatis Jr.,665487,690986,0,6,22.1,52.51
2024-05-14,Sal Frelick,686217,682990,1,2,223.42,87.5
2024-07-28,Ramón Laureano,657656,518617,0,8,66.86,48.97
2024-06-18,Elehuris Montero,660707,621111,1,2,60.66,42.74
2024-08-10,Ke'Bryan Hayes,663647,543339,1,9,72.54,54.13
2024-10-06,Nick Castellanos,592206,622663,2,6,66.46,37.05
2024-08-09,Jake Burger,669394,527048,0,4,36.53,49.9
2024-06-28,Seiya Suzuki,673548,607067,1,4,7.36,86.53
2024-07-21,Byron Buxton,621439,656730,0,9,32.08,73.48
2024-08-16,Jeff McNeil,643446,682610,1,4,219.45,77.28
2024-06-16,Austin Slater,596103,608334,0,7,114.86,31.7
2024-08-17,Jared Triolo,669707,608638,1,7,48.14,51.51
