game_date,player_name,batter,pitcher,outs_when_up,inning,hc_x,hc_y,launch_angle,launch_speed,home_team,game_pk
2024-05-08,Tyler Soderstrom,691016,683004,0,4,75.2,36.11,27,106.5,OAK,745659
2024-05-08,Bryan De La Cruz,650559,694813,0,4,18.77,79.37,25,110.5,LAD,746151
2024-05-08,Mitch Garver,641598,663978,1,4,206.56,76.39,29,98.3,MIN,745906
2024-05-08,Anthony Santander,623993,680730,2,4,7.73,76.97,25,109.6,WSH,744858
2024-05-08,Leody Taveras,665750,676664,2,4,88.43,36.8,23,106.3,OAK,745664
2024-05-08,Brett Harris,695391,547179,0,5,59.95,38.34,22,105.9,OAK,745664
2024-05-08,Paul DeJong,657557,650644,0,5,34.55,64.82,35,104.2,TB,745097
2024-05-08,Gunnar Henderson,683002,680730,0,6,203.1,66.02,36,101.6,WSH,744858
2024-05-08,Teoscar Hernández,606192,677960,2,6,85.43,49.74,39,104.6,LAD,746151
2024-05-08,Gary Sánchez,596142,623433,0,7,183.53,47.3,24,105.7,KC,746312
2024-05-08,Brent Rooker,667670,668390,1,7,118.3,65.28,27,108.4,OAK,745664
2024-05-08,Bobby Witt Jr.,677951,606303,0,8,55.83,42.56,35,105.6,KC,746312
2024-05-08,Jeremy Peña,665161,624647,1,8,56.27,62.48,30,96.4,NYY,745749
2024-05-08,Eugenio Suárez,553993,608371,2,8,59.16,55.83,26,104.4,CIN,746717
2024-05-08,David Fry,681807,605177,1,9,222.95,104.22,40,96.8,CLE,746640
2024-05-08,Eddie Rosario,592696,518886,2,9,150.01,33.75,29,103,WSH,744858
2024-05-08,Elias Díaz,553869,666808,2,9,12.01,76.58,25,104.3,COL,746562
2024-05-09,Joc Pederson,592626,668881,2,1,210.57,68.01,27,100.3,CIN,746715
2024-05-09,Rhys Hoskins,656555,543243,2,1,173.09,50.37,33,101.1,MIL,745995
2024-05-09,Jon Singleton,572138,573186,2,1,245.35,63.85,28,115.4,NYY,745748
2024-05-09,Yordan Alvarez,670541,573186,2,1,229.83,76.36,23,116.8,NYY,745748
2024-05-09,Jake Bauers,641343,543243,0,2,215.04,54.64,31,105.3,MIL,745995
2024-05-09,Ryan Jeffers,680777,669302,1,2,66.9,51.49,19,104.1,MIN,745910
2024-05-09,Anthony Volpe,683011,669854,0,3,225.38,102.07,43,98.2,NYY,745748
2024-05-09,Dairon Blanco,680118,672282,0,3,55.27,54.9,24,102.6,LAA,746241
2024-05-09,Lars Nootbaar,663457,668964,2,3,132.48,27.37,29,106.1,MIL,745995
2024-05-09,Vinnie Pasquantino,686469,672282,2,3,241.93,60.89,31,110.6,LAA,746241
2024-05-09,Michael Conforto,624424,615698,0,4,16.74,96.55,28,99.9,COL,746563
2024-05-09,Brenton Doyle,686668,676775,0,4,89.39,28.81,24,106.5,COL,746563
2024-05-09,Joey Ortiz,687401,543243,2,4,84.54,39.33,27,103.1,MIL,745995
2024-05-09,Jeimer Candelario,600869,677944,2,5,68.6,54.6,34,100.7,CIN,746715
2024-05-09,Max Kepler,596146,668338,0,7,178.1,41.01,23,108.8,MIN,745910
2024-05-09,Aaron Judge,592450,519151,1,8,103.07,8.18,29,115.7,NYY,745748
2024-05-09,Josh Naylor,647304,605154,2,8,184.94,30.62,26,108.2,CWS,746802
2024-05-09,José Ramírez,608070,605154,2,8,195.75,48.43,28,102.5,CWS,746802
2024-05-10,Thairo Estrada,642731,671096,1,1,61.45,61,32,97.1,SF,745340
2024-05-10,Cody Bellinger,641355,683003,2,1,213.75,67.38,26,103.7,PIT,745506
2024-05-10,Nick Castellanos,592206,669432,0,2,182.83,47.19,28,104.4,MIA,746071
2024-05-10,Isiah Kiner-Falefa,643396,657746,0,3,50.58,72.06,28,95.5,TOR,744940
2024-05-10,Luis Campusano,669134,607192,1,3,84.67,30.19,25,105,SD,745421
2024-05-10,Ketel Marte,606466,608344,1,3,185.63,48.3,30,105.2,BAL,747043
2024-05-10,Ronald Acuña Jr.,660670,500779,2,3,137.85,12.49,24,114.2,NYM,745827
2024-05-10,Matt Olson,621566,500779,2,3,170.18,45.24,20,108.5,NYM,745827
2024-05-10,Ozzie Albies,645277,500779,2,3,28.87,91.93,40,102.7,NYM,745827
2024-05-10,Dylan Moore,664238,621112,1,4,21,97.97,23,101.7,SEA,745264
2024-05-10,Carlos Santana,467793,579328,0,5,224.82,101.36,29,97.8,TOR,744940
2024-05-10,Jo Adell,666176,679525,0,5,98.32,24.4,24,111.9,LAA,746240
2024-05-10,Kyle Tucker,663656,663554,0,6,212.04,56.71,28,106,DET,746479
2024-05-10,Corey Seager,608369,596295,0,6,198.15,52.51,21,108.2,COL,746553
2024-05-10,Francisco Lindor,596019,450203,0,7,216.66,68.85,34,107.1,NYM,745827
2024-05-10,Korey Lee,686676,471911,0,7,35.84,46.47,27,109.8,CWS,746801
2024-05-10,Paul DeJong,657557,471911,0,7,15.02,84.78,26,107,CWS,746801
2024-05-10,Tyler Freeman,671289,621051,0,7,54.38,59.41,29,100.3,CWS,746801
2024-05-10,Johan Rojas,679032,681871,2,7,58.92,57.18,28,100.6,MIA,746071
2024-05-10,Andrew Vaughn,683734,658648,0,8,165.29,41.78,26,104.9,CWS,746801
2024-05-10,José Ramírez,608070,621383,1,8,25.88,84.06,26,98.6,CWS,746801
2024-05-10,Stuart Fairchild,656413,669062,2,8,93.19,55.72,33,103.6,SF,745340
2024-05-10,Anthony Rizzo,519203,542888,0,9,198.03,57.33,33,103.8,TB,745094
2024-05-10,Adam Frazier,624428,608032,1,9,234.32,75.11,32,96.3,LAA,746240
2024-05-10,Nolan Gorman,669357,643361,1,9,206.31,62.42,40,105.3,MIL,745993
2024-05-11,Yandy Díaz,650490,641482,0,1,75.77,44.59,28,100.4,TB,745096
2024-05-11,Matt Chapman,656305,666157,2,1,96.54,33.05,25,105.7,SF,745344
2024-05-11,Freddie Freeman,518692,663362,2,1,226.4,103.5,31,96.3,SD,745422
2024-05-11,Cal Raleigh,663728,683155,0,2,201.11,61.38,31,100.4,SEA,745262
2024-05-11,Joey Meneses,608841,681867,0,2,67.89,45.44,35,103.7,BOS,746963
2024-05-11,Kerry Carpenter,681481,664299,1,2,212.3,86.71,24,106.5,DET,746480
2024-05-11,Jo Adell,666176,666142,1,2,85.48,44.91,27,107.1,LAA,746232
2024-05-11,Mark Canha,592192,664299,1,2,57.7,55.31,25,102.9,DET,746480
2024-05-11,Bo Bichette,666182,680573,1,2,50.82,54.78,34,105.3,TOR,744943
2024-05-11,Orlando Arcia,606115,681035,0,3,13.88,79.35,30,106,NYM,745828
2024-05-11,Randy Arozarena,668227,641482,0,3,182.78,54.07,26,102.5,TB,745096
2024-05-11,Hunter Goodman,696100,571760,0,3,68.8,28.17,26,107.5,COL,746554
2024-05-11,Carlos Santana,467793,592332,1,3,123.86,32.74,25,103.8,TOR,744943
2024-05-11,Wilyer Abreu,677800,663623,2,3,211.08,60.59,24,106.5,BOS,746963
2024-05-11,Connor Joe,656582,657006,2,3,60.71,50,24,106.4,PIT,745505
2024-05-11,Oneil Cruz,665833,657006,2,3,187.12,36.88,19,114.1,PIT,745505
2024-05-11,Ketel Marte,606466,607644,2,3,8.95,89.72,26,104.5,BAL,747041
2024-05-11,Ryan Jeffers,680777,647315,0,4,67.18,51.61,39,110.8,TOR,744943
2024-05-11,Elly De La Cruz,682829,696131,0,4,91.09,48.5,36,107.5,SF,745344
2024-05-11,Kerry Carpenter,681481,686613,1,4,54.65,61.03,29,102.6,DET,746480
2024-05-11,Michael A. Taylor,572191,657006,1,4,222.42,95.04,34,99,PIT,745505
2024-05-11,Nico Hoerner,663538,694973,1,4,36.19,73.78,24,99.5,PIT,745505
2024-05-11,Josh Naylor,647304,605182,2,4,32.23,91.45,29,99.4,CWS,746797
2024-05-11,Eddie Rosario,592696,681867,0,5,42.26,93.35,36,93.9,BOS,746963
2024-05-11,Vidal Bruján,660644,592836,0,5,173.66,42.72,29,101.4,MIA,746069
2024-05-11,Davis Schneider,676914,680573,0,5,32.01,86.91,33,94.1,TOR,744943
